"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
SM003139968sm90,Contract,"The Manchester College",Awarded,2016-12-22T12:43:54Z,"LOT 3 NOVUS JUSTICE SECTOR HIGH SECURITY SPECIFICATION","THE PROVISION OF A SPECIFIED QUANTITY OF:
PCS, MONITORS, KEYBOARDS AND MICE FOR THE EDUCATION DEPARTMENT AT HMP BERWYN.",,,"North West","30200000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The LTE Group","The Manchester College",Manchester,"M11 2WH",England,,,,,,19/12/2016,20/12/2016,16/12/2016,NO,,Yes,No,No,Products,0,,20/12/2016,0,"[Insight Direct (UK) Ltd|5th floor Metro Building
33 Trafford Road, 
Salford Quays,
Manchester, 
M5 3NN|||No|No]",,22/12/2016,23/12/2016,"Other ",
SM003139968sm87,Contract,"The Manchester College",Awarded,2016-12-22T12:37:09Z,"HIGH END SPECIFICATION PC UNITS AS PER LOT 2 OF THE AWARDED TMC FRAMEWORK","THE PROVISION OF A SCHEDULED FORECAST QUANTITY OF:
HIGH END SPECIFICATION PC UNITS AS PER LOT 2 OF THE AWARDED TMC FRAMEWORK",,,"North West","30200000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The LTE Group","The Manchester College",Manchester,"M11 2WH",England,,,,,,07/12/2016,08/12/2016,06/12/2016,NO,,Yes,No,No,Products,0,,07/12/2016,0,"[Insight Direct (UK) Ltd|5th floor Metro Building
33 Trafford Road, 
Salford Quays,
Manchester, 
M5 3NN|||No|No]",,08/12/2016,09/12/2016,"Other ",
SM003139968sm86,Contract,"The Manchester College",Awarded,2016-12-22T12:29:24Z,"STANDARD SPECIFICATION PC LOT 1 (via TMC Framework)","THE PROVISION OF A SCHEDULED FORECAST QUANTITY OF:
STANDARD SPECIFICATION PC UNITS AS PER LOT 1 OF THE AWARDED TMC FRAMEWORK",,,"North West","30200000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The LTE Group","The Manchester College",Manchester,"M11 2WH",England,,,,,,07/12/2016,08/12/2016,05/12/2016,NO,,Yes,No,No,Products,0,,07/12/2016,0,"[Insight Direct (UK) Ltd|5th floor Metro Building
33 Trafford Road, 
Salford Quays,
Manchester, 
M5 3NN|||No|No]",,08/12/2016,09/12/2016,"Other ",
"Mini Competition Ref: 0031399683SM85",Contract,"The Manchester College",Awarded,2016-12-05T09:26:34Z,"LOT 9 I MAC SPECIFICATION 1 & LOT 10 	15"" MACBOOK PRO (RETINA DISPLAY) SPECIFICATION 2","THE PROVISION OF A QUANTITY OF:
90 (NINETY) 
I MAC SPECIFICATION 1 LOT 9

THE PROVISION OF A QUANTITY OF:
6 (SIX)
15"" MACBOOK PRO (RETINA DISPLAY) SPECIFICATION 2 LOT 10",,,"Any region","30200000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The LTE Group","The Manchester College",Manchester,"M11 2WH",England,,http://www.ltegroup.co.uk/,,,,02/12/2016,01/12/2017,29/11/2016,NO,,Yes,No,No,Products,0,,01/12/2016,0,"[MCC Ltd|244 Europa Blvd, 
Gemini Business Park, 
Warrington 
WA5 7TN|||No|No]",,02/12/2016,01/12/2017,"Other ",
"TMC 0031399683SM67",Contract,"The Manchester College",Awarded,2016-08-12T07:38:24Z,"PROVISION OF OCCUPATIONAL HEALTH & EMPLOYEE ASSIST PROGRAMME","Lot 1: Occupational Health  
Lot 2: Employee Assist Programme",,,"Any region","85100000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,02/10/2016,30/09/2018,29/03/2016,NO,,Yes,No,No,Services,0,,22/07/2016,0,"[People Asset Management Ltd|Holly House         
73 Sankey Street  
Warrington  
WA1 1SL|||No|No]",,02/10/2016,30/09/2018,"Restricted ",
"TMC 003139968SM73",Contract,"The Manchester College",Awarded,2016-07-28T09:35:07Z,"The Management and Supply of HR & Payroll Management Software","THE MANAGEMENT AND SUPPLY OF HR & PAYROLL MANAGEMENT SOFTWARE",,,"Any region","48000000 ",,smaloney@ltegroup.co.uk,"The LTE Group","The Manchester College",Manchester,"M11 2WH",England,,,,,,05/09/2016,31/08/2018,11/05/2016,NO,,Yes,No,No,Services,0,,20/07/2016,0,"[Midland HR|Ruddington Hall, 
Loughborough Road 
Nottingham 
NG11 6LL|||No|No]",,05/09/2016,31/08/2018,"Other ",
TMC003139968SM78,Contract,"The Manchester College",Awarded,2016-06-21T12:00:00Z,"MISCELLANEOUS FURNITURE REQUIREMENT","MISCELLANEOUS FURNITURE REQUIREMENT",,,"North West","39151000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,24/06/2016,15/07/2016,08/06/2016,NO,,Yes,No,No,Products,0,,21/06/2016,0,"[Chariot Office Supplies Ltd|366 to 368 Ashton New Road
Manchester
M11 3DL|||No|No]",,24/06/2016,15/07/2016,"Other ",
TMC0031399683SM76,Contract,"The Manchester College",Awarded,2016-06-17T14:33:06Z,"1ST STAGE TENDER FOR REFURBISHMENT WORK","Refurbishment Work",,,"North West","45453000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,01/07/2016,29/07/2016,02/06/2016,NO,,Yes,No,No,Works,0,,08/06/2016,0,"[Ardmac Performance Contracting Limited|4 Scholar Green Road
Cobra Court, Trafford Park,
Manchester  
M32 0TR|||No|No]",,01/07/2016,29/07/2016,"Other ",
TMC003139968SM72,Contract,"The Manchester College",Awarded,2016-06-17T14:21:16Z,"GROUNDS MAINTENANCE","Grounds Maintenance Services",,,"North West","77314000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,29/04/2016,31/05/2018,15/04/2016,NO,,Yes,Yes,No,Services,0,,03/05/2016,0,"[Alben Landscapes Limited|Alben Depot 
Moss Lane 
Leyland, Preston|||No|No]",,29/04/2016,31/05/2018,"Other ",
"TMC 0031399683SM77",Contract,"The Manchester College",Awarded,2016-06-17T13:55:53Z,"THE MANAGEMENT AND SUPPLY OF ACCESS CONTROL SYSTEMS","Access Control Systems",,,"North West","42961000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,04/07/2016,18/07/2016,31/05/2016,NO,,Yes,No,No,Works,0,,10/06/2016,0,"[HUB Security Systems Ltd|Venture House, 
Evans Road
Liverpool,
L24 9PB|||No|No]",,04/07/2016,18/07/2016,"NotApplicable ",
"SM00313996871 (Accelerated Open Procedure)",Contract,"The Manchester College",Awarded,2016-05-11T12:59:41Z,"ITT PROVISION OF APPRENTICESHIPS AND 24+ ADVANCED LEARNING LOANS","LOT 1: 16-18 & 19+ Apprenticeships
LOT 2: 24+ Advanced Learning Loans

The LTE Group is committed to enabling learners to achieve their full potential. As part of this commitment, we intend to engage partners who add value to our established offer in order enable progression into further learning, skills and employment.

Our aim is to build long term partnerships with providers who can complement and strengthen our skills offer and grow productivity.  To support this, we enter in to both fully subcontracted (provision subcontracting) and joint delivery arrangements with high quality partners who can add breath or specialism to the services we provide to learners and employers.",,,"North West","80000000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"The Manchester College","Openshaw Campus, Ashton Old Rd",Manchester,"M11 2WH",England,,,,,,22/03/2016,01/03/2018,08/03/2016,NO,,Yes,Yes,No,Services,0,,22/03/2016,0,"[North West Skills Academy Limited|Unit 2, Hurstfield Industrial Estate      
Hurst Street, Reddish 
Stockport
SK5 7BB|||No|No]",,22/03/2016,01/03/2018,"Open ",
TMC0031399683SM72,Contract,"The Manchester College",Awarded,2016-05-09T15:19:03Z,"Grounds Maintenance","Grounds Maintenance",,,"North West","77000000 ","Dan Godwin",DGodwin@themanchestercollege.ac.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,09/05/2016,30/04/2019,15/04/2016,NO,,Yes,Yes,No,Services,0,,03/05/2016,0,"[Alben Landscapes Limited|Alben Depot 
Moss Lane 
Leyland, Preston
PR26 6PU|||No|No]",,09/05/2016,30/04/2019,"Other ",
TMC003139968SM69,Contract,"The Manchester College",Awarded,2016-02-12T12:10:11Z,"Novus Printers","Supply of Printers to Novus",,"M11 2WH","North West","30200000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"Whitworth House","Ashton Old Road",Manchester,"M11 2WH",England,,,,,,09/02/2016,09/02/2016,09/02/2016,NO,,No,No,No,Products,0,,11/02/2016,0,"[XMA|XMA Limited   
1 Quarry Court
Halifax
West Yorkshire
HX3 6AQ|||No|No]",,09/02/2016,09/02/2018,"Restricted ",
TMC0031399683SM66,Contract,"The Manchester College",Awarded,2016-02-12T11:48:48Z,"Reprographics (Curriculum, Novus, total people)","The Management & Supply of Reprographic Supplies.",,"M11 2WH","North West","22800000 ","Stewart Maloney",smaloney@ltegroup.co.uk,"Whitworth House","Ashton Old Road",Mancherster,"M11 2WH",England,,,,,,01/02/2016,01/02/2018,15/01/2016,NO,,No,No,No,Products,0,,29/01/2016,0,"[Springfield North|Springfield North (MPS) 
Rossmore House, Rossmore Road East
Ellesmere Port
Cheshire  
CH65 3DA|||No|No]",,01/02/2016,01/02/2018,"Restricted ",
TMC0031399683SM65,Contract,"The Manchester College",Awarded,2015-12-16T11:00:42Z,"Data Centre Equipment","Data Centre Equipment",,"M11 2WH","North West","30000000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College","Ashton Old Road, Openshaw,",Manchester,"M11 2WH",England,,,,,,15/12/2015,15/12/2019,03/12/2015,NO,,No,No,No,Products,0,,15/12/2015,0,"[Kelway Ltd|The Peninsula Building
2 Cheetham Hill Road
Manchester
M4 4EW|||No|No]",,15/12/2015,15/12/2019,"Open ",
TMC0031399683SM64,Contract,"The Manchester College",Awarded,2015-12-16T10:56:00Z,"Data Centre Hosting","Data Centre Hosting",,"M11 2WH","North West","48800000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College,","Ashton Old Road, Openshaw,  Manchester, M11 2WH",Manchester,"M11 2WH",England,,,,,,15/12/2015,16/12/2019,26/11/2015,NO,,No,No,No,Services,0,,15/12/2015,0,"[M247 Ltd|1-3 Ball Green
Cobra Court
Stretford
Manchester
M32 0QT|||No|No]",,15/12/2015,16/12/2019,"Open ",
TMC0031399683SM61,Contract,"The Manchester College",Awarded,2015-12-15T13:15:08Z,"VDI Units","Thin clients",,"M11 2WH","North West","30000000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College","Ashton Old Road, Openshaw,  Manchester, M11 2WH",Manchester,"M11 2WH",England,,,,,,26/10/2015,26/10/2015,21/10/2015,NO,,No,No,No,Products,0,,26/10/2015,0,"[SCC|James House, Warwick Road, Birmingham, B11 2LE|||No|No]",,26/10/2015,26/10/2015,"Restricted ",
TMC0031399683SM57,Contract,"The Manchester College",Awarded,2015-12-15T12:40:36Z,VMWare,"VMWARE licences",,"M11 2WH","North West","30000000 ",,smaloney@thenmanchestercollege.ac.uk,"The Manchester College","Ashton Old Road, Openshaw,  Manchester, M11 2WH",Manchester,"M11 2WH",England,,,,,,09/09/2015,09/09/2020,27/08/2015,NO,,No,No,No,Services,0,,09/09/2015,0,"[Pheonix Software Ltd|Blenheim House, York Road, Pocklington, York, YO42 1NS|||No|No]",,09/09/2015,09/09/2020,"Restricted ",
TMC0031399683SM54,Contract,"The Manchester College",Awarded,2015-12-15T12:10:54Z,"OLASS Lot 3 Printers","90 desktop printers",,"M11 2WH","North West","30000000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College","Ashton Old Road, Openshaw,  Manchester, M11 2WH",Manchester,"M11 2WH",England,,,,,,31/07/2015,31/07/2015,29/07/2015,NO,,No,No,No,Products,0,,31/07/2015,0,"[XMA Ltd|1 Quarry Court, Halifax, West Yorkshire, HX3 6AQ|||No|No]",,31/07/2015,31/07/2015,"Restricted ",
TMC0031399683SM48,Contract,"The Manchester College",Awarded,2015-12-15T11:54:19Z,"Desktop, Hardware and Peripherals","1107 Desktops",,"M11 2WH","North West","30000000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College","Ashton Old Road, Openshaw,  Manchester, M11 2WH",Manchester,"M11 2WH",England,,,,,,25/06/2015,25/06/2015,24/06/2015,NO,,No,No,No,Products,0,,25/06/2015,0,"[XMA|Unit 44, Willford Industrial Estate, Ruddington Lane, Willford, Nottingham, NG11 7EP|||No|No]",,25/06/2015,25/06/2015,"Restricted ",
"Mini Competition Ref: SM003139968sm40",Contract,"The Manchester College",Awarded,2015-09-03T13:54:27Z,"Supply of PPE, Corporate Wear & Staff Uniforms 2015","Supply of PPE, Corporate Wear & Staff Uniforms 2015.",,,"Any region","35113000 ","Stewart Maloney",smaloney@tmc.ac.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,16/07/2015,16/07/2015,22/05/2015,NO,,Yes,No,No,Products,0,,16/07/2015,0,"[J & K Ross Ltd|Safety House
Kerfoot Street
Warrington, Cheshire  
WA2 8NU|||No|No]",,16/07/2015,16/07/2015,"Other ",
"RFQ Reference: SM003139968sm41",Contract,"The Manchester College",Awarded,2015-06-25T07:59:43Z,"Quotation for: Mifare DESFIRE EV1 4k cards","Mifare DESFIRE EV1 4k cards",,,"Any region","30191000 ","Stewart Maloney",smaloney@themanchestercollege.ac.uk,"The Manchester College","Ashton Old Road, Openshaw",Manchester,"M11 2WH",England,,,,,,19/06/2015,31/05/2016,05/05/2015,NO,,Yes,No,No,NotApplicable,0,,19/06/2015,0,"[Total ID LTD|Holly Cottage 
Unit 2, Red Road 
Buckley
Flintshire  
CH7 3PB|||No|No]",,19/06/2015,31/05/2016,"NotApplicable ",
"Mini Competition Ref: Tender ref: SM003139968sm36 (Supply of M&E & Building Fabric Services)",Contract,"The Manchester College",Awarded,2015-06-16T08:13:10Z,"(Supply of M&E & Building Fabric Services)","Mechanical, Electrical & Building Fabric Maintenance Services 2015",,,"Any region","71314000 71317000 71321000 71600000 71333000 71334000 ","Stewart Maloney",smaloney@themanchestercollege.ac.uk,"Ashton Old Road",Openshaw,Manchester,"M11 2WH",England,,,,,,03/08/2015,31/07/2017,15/05/2015,NO,,No,No,No,NotApplicable,0,,10/06/2015,0,"[Eric Wright FM Ltd|Sceptre House, Sceptre Way, 
Bamber Bridge, Preston 
PR5 6AW|||No|No]",,03/08/2015,31/07/2017,"NotApplicable ",
"Mini Competition Ref: SM003139968sm42",Contract,"The Manchester College",Awarded,2015-06-04T10:38:30Z,"Mini Competition Ref: SM003139968sm42 (Supply of Personalised Prospectuses)","Supply of Personalised Prospectuses.",,,"Any region","22100000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,02/06/2015,07/06/2015,19/05/2015,NO,,Yes,No,No,NotApplicable,55040,,02/06/2015,55040,"[AGNE Ltd. trading as Alpha Graphics|3.2 Clarendon Park  
Nottingham
NG5 1AH|||No|No]",,07/06/2015,03/06/2016,"NotApplicable ",
"Mini Competition Ref TMC Reference 0031399683SM43",Contract,"The Manchester College",Awarded,2015-06-04T10:08:21Z,"Mini Competition Ref TMC Reference 0031399683SM43 (Desktop Hardware & Peripherals)","600 COMPUTER TABLETS PER SPECIFICATION",,,"Any region","30200000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,22/06/2015,25/06/2015,21/05/2015,NO,,Yes,No,No,NotApplicable,105534,,03/06/2015,105534,"[Softcat Ltd|Universal Square  
Devonshire Street North
Manchester
M12 6JH|||No|No]",,03/06/2015,03/06/2015,"NotApplicable ",
"MINI COMPETITION REF: SM003139968SM37",Contract,"The Manchester College",Awarded,2015-06-04T09:33:45Z,"MINI COMPETITION REF: SM003139968SM37 (BESPOKE TEACHING SPACE FURNITURE)","BESPOKE TEACHING SPACE FURNITURE",,,"Any region","39000000 ",,smaloney@themanchestercollege.ac.uk,"The Manchester College",,Manchester,"M11 2WH",England,,,,,,01/05/2015,12/06/2015,20/04/2015,NO,,Yes,No,No,NotApplicable,47071.68,,24/04/2015,47071.68,"[Gresham Office Furniture Ltd|Platinum Park
Lynstock Way
Horwich
Bolton
BL6 4SA|||No|No]",,01/05/2015,12/06/2015,"NotApplicable ",
MANC001-DN108735-20318997,Contract,"Manchester City Council",Awarded,2018-06-14T11:12:33Z,"TC726 Framework Agreement for the Supply of Alternative Education Places to Manchester Secondary PRU","TC726 Framework Agreement for the Supply of Alternative Education Places to Manchester Secondary PRU.",,,"North West","80000000 ","Samantha Wilson",samantha.wilson@manchester.gov.uk,"Room 407","Town Hall",Manchester,"M60 2JA",England,"+44 1612344368",http://www.manchester.gov.uk,,"https://procontract.due-north.com/Advert?advertId=3d51dea3-ceba-e511-8107-000c29c9ba21 ",,01/04/2016,31/03/2018,15/02/2016,NO,,Yes,Yes,No,Services,6000000,6000000,24/05/2016,6000000,"[EdStart Specialist Education Ltd|M6 6DW|NONE||Yes|No][Together Trust|SK8 1JE|NONE||No|No][The Manchester College|M40 5BP|NONE||No|No][Educ8 Liverpool|L39 1PW|NONE||Yes|No][apricot online ltd|GL54 5LJ|NONE||Yes|No][Tute Education Ltd|LL13 7YP|NONE||Yes|No][Norman Mackie & Associates Ltd T/A Works 4 U Support Service|SK15 1EB|NONE||Yes|No][Manchester Settlement|M11 1JG|NONE||Yes|Yes][Sport Works (Manchester & Cheshire) Ltd|WA4 3DU|NONE||Yes|No][Shaftesbury Young People|ME2 4XB|NONE||Yes|No][IncludEd Learning|M16 8ER|NONE||Yes|Yes][Nisai Virtual Academy Ltd.|HA1 1XB|NONE||Yes|Yes][Manchester Young Lives|M22 9TF|NONE||Yes|Yes][Music Stuff|M11 2NA|NONE||Yes|Yes][Academy21 Limited|SG1 3QP|NONE||Yes|No][MySkills LTD|M1 5AN|NONE||Yes|No][The Lighthouse Group|BD5 8HH|NONE||Yes|No]",,25/05/2016,31/03/2018,"Open ",
MANC001-DN373767-08807261,Contract,"Manchester City Council",Awarded,2019-05-15T15:27:08Z,"TC985 - Framework for Learning and Development Training","Learning and Development Framework consisting of 5 Lots as follows: Lot 1 - People and Management Development Lot 2 - Elected Member Development Lot 3 - Health and Wellbeing Lot 4 - Working with Adults and Children Lot 5 - Technical and Working Safely with Machinery",,,"North West","80000000 ","Samantha Wilson",samantha.wilson@manchester.gov.uk,"Level 3, Town Hall Extension","Town Hall Extension",Manchester,"M60 2LA",England,"+44 1612344368",http://www.manchester.gov.uk,,"https://procontract.due-north.com/Advert?advertId=5ec0a451-7ae2-e811-80ef-005056b64545 ",,12/04/2019,31/03/2022,10/12/2018,NO,,Yes,Yes,No,Services,900000,900000,13/05/2019,900000,"[The Manchester College|M11 2WH|NONE||Yes|No][The Knowledge Academy|RG12 1HL|NONE||Yes|No][Arc People|WA14 2SL|NONE||Yes|No][Bright Directions|BL11LD|NONE||Yes|No][The Growth Company|M1 5JW|NONE||Yes|No][QA|M1 6FQ|NONE||Yes|No][Anotherway Consulting|WA16 8JR|NONE||Yes|No][Eliesha Training|NE4 7YB|NONE||Yes|No][Ginger Dog|LA6 2EZ|NONE||Yes|No][Ask Europe|MK43 0BT|NONE||Yes|No][Gatenby Sanderson|EC2 2AW|NONE||Yes|No][Chinara Enterprise|EV1V 2NX|NONE||Yes|No][Pearlcatchers|SL4 4LE|NONE||Yes|No][BPO & Partners|CO2 9DS|NONE||Yes|No][Premier Partnership|DN4 5NL|NONE||Yes|No][University of West of England|BS16 1QY|NONE||Yes|No][CQM Learning|S11 8YZ|NONE||Yes|No][Delve Organisation|WA14 5YB|NONE||Yes|No][North West Employers|M5 3EJ|NONE||Yes|No][Willing and Able|E14 9RE|NONE||Yes|No][Consensa Learning|BT12 6SJ|NONE||Yes|No][TDP Development|HX3 5AX|NONE||Yes|No][IntraQuest|OL8 2PF|NONE||Yes|No][The Oakridge Centre|M1 5AM|NONE||Yes|No][Work Psychology Hub|BN1 1YR|NONE||Yes|No][T-Three Consulting|CB23 6JN|NONE||Yes|No][Leadership Centre|N1 6AH|NONE||No|No][CALM Training|FK11 7BU|NONE||Yes|No][Disabled Living|M28 2LY|NONE||Yes|No][Morgan Training Services Ltd|PR9 8EU|NONE||Yes|No][Manchester Metropolitan University|M1 5GD|NONE||Yes|No][Grant Thornton UK LLP|M3 3EB|NONE||Yes|No][Result CIC|M7 4JR|NONE||Yes|No][Right to Write Ltd|BB7 1HW|NONE||Yes|No][Safe Choice Training|M46 0PY|NONE||Yes|No][Opus Pharmacy|GU16 7ER|NONE||Yes|No][Manchester Mind|M15 4ZY|NONE||Yes|No]",,15/05/2019,31/03/2022,"Open ",
MANC001-DN263727-31445632,Contract,"Manchester City Council",Awarded,2018-06-06T15:07:51Z,"TC915 MyFuture ILM Programme (Contract)","This is an award notice - MyFuture ILM Programme 

Manchester City Council will be seeking tender submissions to deliver an Intermediate Labour Market (ILM) service, 'MyFuture' for unemployed people aged 16-24 who need support to become apprenticeship ready. The service will provide work placements to develop the skills, knowledge and experience young people need to compete in the labour market. Placements will be with public, private and third sector employers and should lead to offers of apprenticeships or jobs with training for Manchester's young residents.",,,"North West","79610000 ","Chris Johnson",c.johnson1@manchester.gov.uk,"Level 3","Town Hall Extention",Manchester,"M60 2LA","United Kingdom","+44 1612343085",http://www.manchester.gov.uk,,"https://procontract.due-north.com/Advert?advertId=c102835c-9035-e711-80e0-005056b64545 ",,01/09/2017,31/08/2020,01/08/2017,NO,,Yes,No,No,Services,600000,,02/08/2017,600000,"[The Manchester College|M40 5BP|NONE||No|No]","Ms Emma Guerriero",01/09/2017,31/08/2020,"Open ",
30028/2,Contract,"SKILLS FUNDING AGENCY",Awarded,2017-01-12T14:56:59Z,"Delivery of Education & Vocational training services activity funded through the European Social Fund to support employees and employers in Greater Manchester Local Enterprise Partnership (LEP) area.","Delivery of Education & Vocational training services activity funded through the European Social Fund (ESF) to support employees and employers in the Greater Manchester Local Enterprise Partnership (LEP) area  
The activity to be procured is: 
• Higher Skills Support for unemployed and economically inactive individuals",,,"North West","80000000 ",,procurementhelp@sfa.bis.gov.uk,"Skills Funding Agency , Cheylesmore House South","Quinton Road",Coventry,"CV1  2WT",England,,,"Summary_of_Changes_-_V2_2_FINAL.pdf Sub-Contractor Pro-forma 2.1 16-17.docx ESF Contract for Services 15-16Final Jan 2016.pdf ESF_2014_20_funding_rates_and_formula_1516 FINAL.pdf ESF Specifications Deliverables Version 1_7 v21.pdf Amendment to Read Me First attached to the ITT.docx Deliverable toolkit Gt Manchester 15-901.pdf Greater Manchester Contract Notice.pdf European_Social_Fund_Funding_Rates_and_Formula_2015_to_2016_-_November_2015.pdf Read Me First_Current Single Theme.pdf Gt Manchester Higher Skills for Unemployed S.docx ESF_2014-20_Funding_Rules_Version_1_-_November_2015.pdf ",,"It should be noted that the SFA uses its own e-tendering portal provided as a managed service and that is the only means through which responses to this ITT will be allowed

Only organisations on the SFA Register of Training Organisations as at September 2015 or the subsequent Register publications as at February or April 2016 will be invited to this tender .

They also must have passed the Capability and Capacity stage of their Register application for delivery of education and training and  indicated in their submission  that they were interested in delivering in this LEP area  and were interested in delivering the following options:
•         16-18 Apprenticeships
•         19-23 Apprenticeships
•         Traineeships
•         Skills for Life
•         Pre-employment training
•         Community Learning
•         ESOL
•         Skills support for the unemployed
Or they are Candidates which passed delivery of Information, advice and guidance ",22/08/2016,31/03/2018,06/06/2016,YES,30028,No,No,No,Services,3967500,,25/11/2016,3967485.5,"[The Manchester College|Openshaw Campus, Ashton Old Road, Manchester, M11 2WH|||No|No]",,01/01/2017,30/03/2018,"Restricted ",
"FWK1092 - AWARD",Contract,"Parliament UK",Awarded,2016-05-23T15:18:55Z,"FWK1092 - Learning and Development Framework 2 - AWARD","This notice relates to the competition to create a Learning and Development (L&D) framework. Suppliers will be expected to work with in-house L&D professionals and subject matter experts within the business to create bespoke content and to participate in pilots. All methods of delivery will be considered and the ability to provide a variety of approaches would be preferred. 

The activities covered in the Lots below may be some of the many development activities organised by the Houses of Parliament in order to support and achieve the goals set out in both Corporate Business Plans. The intention is that these activities will be ready for delivery as soon as possible after the framework has been agreed. 

Although activities will take place throughout the calendar year, they must fit with the pressures of parliamentary business.  There is likely to be less demand during periods of parliamentary recess. 

Length and timing of activities can vary but will be affected by the needs of the business. Most should be run in core business hours (0900 –1730). Most courses will run with a maximum of 12 delegates.  There will be some instances where we may need to run events outside of these hours due to the shift patterns worked by some of our staff. 
Events will normally take place on the Parliamentary Estate.  Suppliers will be expected to travel within the UK as there will be a requirement to provide training for Members’ staff in their constituencies. 

The Specification of requirements is available for downloading from https://in-tendhost.co.uk/parliamentuk/. 

Division into lots: Lot 1 Programme and Project Management, Lot 2 Financial Management, Lot 3 IT Skills, Lot 4 Parliamentary Subject Specialists, Lot 5 Parliamentary Security Staff 

Location: London with some UK travel. 
The Contract Form to be used is the Authority’s General Terms and Conditions
",,"SW1A 0AA",London,"80511000 80532000 80420000 80610000 80533100 80570000 80533200 80550000 ","Parliamentary Procurement & Commercial Service ",ppcs@parliament.uk,"7 Millbank",London,London,"SW1A 0AA","United Kingdom",02072191600,,,,,25/04/2016,24/04/2019,27/10/2015,NO,,Yes,No,No,Services,500000,570000,22/04/2016,0,"[Escalla|Angel Wharf, 170 Shepherdess Walk, London, United Kingdom, N1 7JL|||No|No][Happy Computers|40 Adler Street, United Kingdom, E1 8DE|||No|No][HJT Training Ltd|28 Queen Street , London, United Kingdom, EC4R 1BB|||No|No][ILX Group Plc|4th Floor, 15 Fetter Lane London, London, United Kingdom, EC4A 1BW |||No|No][Immigration Law Practitioners' Association|Lindsey House, 40/42 Charterhouse Street, London, United Kingdom, EC1M 6JN|||No|No][Insynergi Ltd|Exhibition House, Addison Bridge Place, Hammersmith, London, United Kingdom, W14 8XP|||No|No][Learning Tree International Ltd|Mole Business Park, Leatherhead, Surrey, United Kingdom, KT22 7AD|||No|No][Leorn Welfare Rights Training Services|73 Kings Drive, Littleover, United Kingdom, DE23 6EX|||No|No][Montpellier International Consulting Limited|Eagle Tower, Montpellier Drive, Cheltenham, Glos, United Kingdom, GL50 1TA|||No|No][People Team and Change Solutions Ltd|51 Hawthorne Avenue, Rainham, Gillingham, Kent, United Kingdom, ME8 6TR|||No|No][Prederi|Moorgate House, 7 Station Road West, Oxted, Surrey, United Kingdom, RH8 9EE|||No|No][QA Limited|55-65 Uxbridge Road, United Kingdom, SL1 1SG|||No|No][Samaritans|The Upper Mill, Kingston Road, Ewell, Surrey, United Kingdom, KT7 2AF|||No|No][The Manchester College|Whitworth House, Ashton Old Road, Openshaw , Manchester , Greater Manchester, United Kingdom, M11 2WH|||No|No][The Service Station Limited|15 Russet Drive, Shenley, Radlett, Hertfordshire, United Kingdom, WD7 9RH|||No|No][Westminster Explained trading as Dods Parliamentary Communicatio|21 Dartmouth Street, London, United Kingdom, SW1H 9BP|||No|No]",,25/04/2016,24/04/2019,"Restricted ",
